message_id,schema_version,tenant_id,site_id,message_type,asset_id,asset_type,timestamp,sequence_no,equipment_health.operating_state,equipment_health.bearing_temp_c,equipment_health.vibration_m_s2,equipment_health.hydraulic_pressure_psi,equipment_health.health_index,operating.engine_hours,diagnostics.battery_voltage,diagnostics.fault_codes
2192b12f-ecbd-4a97-96d8-19bce962c204,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-012,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,71.1,4.39,3051.0,0.999,11410.02,24.8,[]
07c62f58-9ed0-40d8-be3f-d4979e72da4d,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-013,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,73.5,4.58,3016.3,0.999,5653.2,24.6,[]
197b17a0-1e0f-4350-ba90-4a507f3bb7db,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-014,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,73.0,3.98,3138.3,0.999,1652.92,24.0,[]
66b9a109-025a-4606-ab19-6563b8df0297,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-015,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,68.6,3.88,3116.9,0.999,21343.98,24.0,[]
9fc537b1-0889-4eac-b6f5-d4984870172f,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-016,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,75.2,4.13,3136.8,0.999,6910.22,24.8,[]
d06c4fd7-bc8c-46dd-94bc-4949cb2d4a95,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-017,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,75.0,4.54,3146.6,0.999,19136.11,24.1,[]
c7008baa-19a9-4a6c-87e8-2513d92a2984,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-018,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,74.7,3.86,3042.5,0.999,14058.67,25.0,[]
99c1a453-d5bd-4314-bc10-bba3a952e951,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-019,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,73.4,4.25,2978.6,0.999,1412.04,23.8,[]
03bcd8c2-8624-47e1-aadf-4958c7a7b78b,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-020,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,71.6,3.63,3144.3,0.999,21835.86,24.7,[]
ab4b4b00-3e9a-4dc1-8f51-96e9c6167f76,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-001,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,71.0,3.72,2974.0,0.999,21531.71,23.8,[]
c8d3bc81-6730-4ced-9122-c4e2a1e7cdb3,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-002,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,71.7,4.35,3148.2,0.999,7608.76,24.4,[]
e1f4043f-8389-483c-bbe3-8b1bcc422821,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-003,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,72.4,3.85,3134.2,0.999,20160.48,24.4,[]
80ddeb18-34c0-499e-9b6f-4238c1e6992a,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-004,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,70.8,4.15,2980.7,0.999,4749.81,23.8,[]
fea2e85e-f228-462f-a7ca-294543c6d69e,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-005,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,72.8,3.66,3108.0,0.999,6832.71,24.3,[]
19b60847-1827-4146-8bac-47d647e861ef,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-006,fixed_crusher,2026-09-01T16:18:16.854Z,4,faulted,105.1,9.11,3053.3,0.58,17946.86,24.3,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
6ffb0b52-6cf4-4d1d-8505-de86e262a661,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-007,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,73.1,4.3,3078.4,0.999,12836.97,24.5,[]
31a8d72e-c5ba-49e7-b53f-0fc91e303a5d,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-008,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,69.0,3.68,3078.5,0.999,9297.67,23.9,[]
d0fa8a4b-5954-4a36-8d96-9f16baf695ce,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-009,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,68.8,3.88,2917.4,0.999,16779.65,24.4,[]
3719abef-1c8d-4090-8891-bb64b9e465c1,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-010,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,75.9,4.26,3037.0,0.999,14957.07,23.9,[]
22f5b817-24f3-4bee-8e26-ff10b86d52c5,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-011,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,75.6,4.46,2956.8,0.999,14340.69,23.9,[]
049d827a-08fe-4beb-b85f-f6d11778aa56,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-012,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,74.4,4.27,3019.7,0.999,9615.93,23.9,[]
0247e17e-bc5a-4f32-9e1f-1feb49b4569c,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-013,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,77.5,3.65,2979.9,0.999,11940.75,24.3,[]
faa73825-7b4e-427c-9002-2ef1ff9c5794,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-014,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,73.1,3.82,2905.9,0.999,12941.28,24.8,[]
3286cd82-1136-4252-bfc8-bad61b50dc93,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-015,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,70.0,3.54,2957.4,0.999,19856.46,24.5,[]
015fa492-26f1-48a7-a281-deb633ae429b,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-016,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,76.8,4.06,3107.3,0.999,16133.54,24.4,[]
be182058-23ac-493f-8f8a-5e3d06258c59,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-017,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,74.3,4.19,2966.4,0.999,12272.67,24.3,[]
dd597091-2991-4e35-a3a6-a8b0798f7650,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-018,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,75.5,3.78,2948.9,0.999,17035.55,25.1,[]
bcae6e97-0138-4582-a85e-37dd93877101,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-019,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,72.5,3.99,3141.9,0.999,8763.69,24.7,[]
36fd0450-0aa9-4ddc-ade8-27890a27ca15,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-020,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,69.1,3.93,2926.7,0.999,9132.85,25.1,[]
c6de7506-ef98-4957-b394-9a290df3cf63,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-001,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,69.9,4.51,2941.5,0.999,10268.56,25.2,[]
407279a8-e287-4c1f-ad67-2179f5c7b9cc,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-002,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,70.7,3.53,2954.7,0.999,10090.27,24.5,[]
17bf323b-3aff-46a0-a407-5affe6a80d1c,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-003,fixed_crusher,2026-09-01T16:18:16.854Z,4,faulted,99.4,7.63,3055.4,0.58,17521.08,24.5,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
2f30efee-5810-4792-9252-85c3d3ca9b70,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-004,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,72.9,4.34,2909.0,0.999,7556.8,24.9,[]
2e882c31-98e4-4f33-b667-a3519af4c1ac,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-005,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,68.7,4.56,3133.2,0.999,7964.56,24.3,[]
a5469470-09c8-4543-969d-218c06a87427,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-006,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,75.2,3.79,2935.6,0.999,4130.61,25.1,[]
a501ccf3-b2f7-4c43-8b5b-c42498341e96,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-007,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,71.9,3.55,2975.7,0.999,14804.68,25.1,[]
13f4359e-6e5f-4279-b218-3f0ff98a03c8,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-008,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,72.2,4.41,2937.9,0.999,9865.25,24.6,[]
72baf673-965c-4efb-81c8-d5e1c325914f,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-009,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,68.0,3.57,3114.7,0.999,21513.63,24.2,[]
d0b8f930-1bd1-4d2a-aa82-ea082a585c58,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-010,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,72.7,4.58,3131.2,0.999,9015.58,24.5,[]
77ad7167-f1e5-4666-b372-3e389447ee0b,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-011,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,77.0,4.18,3144.9,0.999,12762.03,25.0,[]
dcada1bd-046c-4878-bf2f-2a66e6dd7c2e,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-012,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,73.6,4.48,3103.6,0.999,5623.28,24.3,[]
3ac6814b-a008-46e8-a844-aecf6ef0e47e,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-013,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,74.7,4.42,3047.4,0.999,19491.07,24.8,[]
e5082b57-235d-44d1-ae4b-05e8d28059a2,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-014,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,70.5,4.4,3008.5,0.999,15163.75,24.2,[]
b8eaefbe-f230-43a4-888f-8ffa91bb9766,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-015,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,77.7,4.59,2912.8,0.999,3475.15,24.6,[]
8e2386d6-2229-4c1b-812a-bd933f6b335b,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-016,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,76.2,4.11,3111.1,0.999,7578.69,24.1,[]
12512565-dab0-4465-982d-b946bce76b23,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-017,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,69.5,3.61,3035.6,0.999,10512.94,24.3,[]
efcd820a-3657-4296-8ba7-4e6ac1aee8f2,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-018,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,71.3,3.59,2940.6,0.999,12811.8,24.5,[]
f14cc80c-fb51-440d-b5c8-0118686c26e3,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-019,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,71.1,4.48,3008.9,0.999,19458.88,24.9,[]
58af346e-424b-4bb5-9c88-2a429e65b1c8,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-020,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,68.3,4.53,2929.6,0.999,3849.68,24.1,[]
aad08141-d95c-4dbd-8552-6870286d04cf,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-021,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,77.6,4.15,3001.3,0.999,20321.71,25.0,[]
771a4129-af79-43e9-a66d-8d206c2a370c,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-022,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,69.6,3.68,2981.8,0.999,21416.93,24.3,[]
6d23a4d5-4c3b-4e57-aa25-d8bf028cba43,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-023,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,76.0,3.51,3035.1,0.999,4784.24,24.5,[]
a9f1a42d-920e-4e5e-a427-cd41823265c4,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-024,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,76.1,4.21,3148.0,0.999,17579.6,23.8,[]
dba9eb76-f939-4cb9-a56a-66c669e5d757,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-025,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,77.8,3.9,3071.4,0.999,4886.59,25.0,[]
890eb2e3-d466-4263-b7ff-bc998fdecbfd,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-026,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,68.4,4.48,2982.5,0.999,8609.07,23.9,[]
481649ae-a405-4a6b-a2f1-806ae784bc41,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-027,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,74.1,4.4,2948.1,0.999,4564.78,24.0,[]
9c854918-4938-4ad0-8fe6-879f8e29d6f1,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-028,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,69.1,4.15,3053.9,0.999,6843.48,24.5,[]
748e1109-e2e0-4153-8a1c-4c1558b027bd,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-029,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,68.6,4.17,2965.0,0.999,6504.58,24.7,[]
896d2cd3-0d41-46ab-9538-c23dd5df9a8a,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-030,fixed_crusher,2026-09-01T16:18:16.854Z,4,running,74.1,4.26,2908.0,0.999,13544.21,25.0,[]
a878a66f-a482-4e71-b2c2-550cf6d4fd9f,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-001,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,68.5,3.63,2997.9,0.999,16458.43,25.0,[]
f23da610-4481-4498-af36-7ee22e7e00e5,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-002,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,73.3,3.51,3056.4,0.999,5622.65,24.2,[]
3ee3b1f7-14c4-4517-865b-68b771007f8b,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-003,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,77.5,4.05,3132.7,0.999,14322.84,24.5,[]
218564eb-b5a7-40de-9ab0-edbe787e861e,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-004,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,73.3,3.57,2966.9,0.999,6152.55,24.0,[]
7447b1dd-e4a6-4ff1-beea-c1a7c12f2215,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-005,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,74.2,3.82,2942.7,0.999,3963.0,24.6,[]
b5907ebe-1b05-49b7-8ee3-94624efe9905,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-006,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,72.1,3.67,2960.7,0.999,17244.71,24.4,[]
0182e183-3649-40ec-b4c8-26ab23f33e94,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-007,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,75.3,4.08,2953.5,0.999,13724.18,24.2,[]
e58e548e-b7b5-4e70-b38e-c8a2d23977ea,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-008,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,76.7,4.4,2972.9,0.999,12502.24,25.2,[]
be169be1-f9f0-4e8c-bde9-19301f8ee1ee,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-009,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,75.5,4.33,3116.6,0.999,15703.34,23.9,[]
01a1f482-4d39-4c99-81ad-d3940c097ebe,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-010,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,74.8,3.87,3070.8,0.999,9812.95,24.2,[]
b200ee7e-0a80-404e-a876-e04c286e37da,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-011,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,68.2,3.59,2994.3,0.999,13414.94,24.4,[]
62c10b58-c583-496b-91c1-64ed4f45a5ef,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-012,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,73.8,4.4,3026.3,0.999,11410.02,25.1,[]
e3a2ad8d-6797-4716-b7d3-59f22d5e5a84,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-013,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,71.7,4.11,3025.2,0.999,5653.2,24.0,[]
92e6ed70-a588-4758-98be-d05ab7282115,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-014,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,77.7,4.01,3107.9,0.999,1652.92,23.9,[]
d90bfb9e-9097-4723-b364-deb025a5a181,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-015,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,74.9,3.56,3113.2,0.999,21343.98,24.1,[]
431b48bd-5923-4268-b4d7-6120dff46301,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-016,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,75.7,3.89,3107.1,0.999,6910.22,24.2,[]
34a50ecd-1dcd-4a37-a893-bf90d5942dc4,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-017,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,71.9,3.74,2935.4,0.999,19136.11,23.9,[]
4664d2a9-44c6-4d53-abb9-89ac7f2de3a5,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-018,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,73.3,4.29,3096.8,0.999,14058.67,24.6,[]
19f96063-e960-4891-8637-fcb77213e6ca,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-019,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,73.9,4.19,2949.5,0.999,1412.04,24.1,[]
a69774d9-3bc9-4a19-910f-3177e233fd1a,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-020,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,70.3,4.47,3113.7,0.999,21835.86,24.8,[]
c16cfe93-7817-4d33-a140-36c3d2e9df8b,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-001,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,75.3,3.9,3121.5,0.999,21531.71,24.9,[]
04589845-ad56-4a79-982d-4b87c719c6c2,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-002,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,73.2,3.76,3006.6,0.999,7608.76,25.0,[]
710247ec-a296-4c7a-994d-a048276c6330,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-003,fixed_crusher,2026-09-01T16:18:21.854Z,5,faulted,103.7,7.77,3074.3,0.58,20160.48,25.1,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
56ab00bd-136b-4535-9fa3-42dc60f72046,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-004,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,71.5,4.0,3053.9,0.999,4749.81,25.1,[]
8cab3ecb-6e99-4f5c-aa42-a440ff222b12,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-005,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,72.7,3.57,3083.1,0.999,6832.71,24.0,[]
54274f96-bf33-4cbf-8c5b-90c327a1494f,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-006,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,69.3,4.43,3031.7,0.999,17946.86,25.0,[]
edefcb4e-b04b-4ddb-9613-2d1f8930834f,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-007,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,69.4,3.86,3102.3,0.999,12836.97,24.9,[]
49214428-0e79-4142-bee9-9ca5141a8369,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-008,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,71.2,4.35,3026.6,0.999,9297.67,24.9,[]
7fb9bcb6-e1af-4be7-9ccd-3a98664e0ddf,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-009,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,71.0,3.68,3023.2,0.999,16779.65,24.3,[]
6d0b1490-15de-4eb1-83b3-46bd8586555a,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-010,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,74.7,4.1,2984.9,0.999,14957.07,24.6,[]
b279bdfa-e8f3-4203-91e4-8ebf5420fcbd,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-011,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,71.2,4.28,3053.4,0.999,14340.69,24.0,[]
1ecf9b63-b86b-4d0d-9711-2818b89bbb75,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-012,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,77.1,4.56,3103.1,0.999,9615.93,24.4,[]
7198e08d-a542-4b06-9101-81458d6cf8d2,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-013,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,76.5,4.47,2910.7,0.999,11940.75,24.9,[]
4cedb867-48c8-479d-8c98-065878dce2d2,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-014,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,74.5,3.76,3139.6,0.999,12941.28,24.0,[]
57d1cf9a-5884-42ec-ae0b-0019024c537a,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-015,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,76.3,4.38,3117.1,0.999,19856.46,23.9,[]
974068b1-9803-48af-b7f9-496d2bbf6ecf,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-016,fixed_crusher,2026-09-01T16:18:21.854Z,5,faulted,102.7,7.96,3058.3,0.58,16133.54,23.9,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
8ac08c32-5902-45d1-8d4b-92252f205a50,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-017,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,73.2,3.92,3046.6,0.999,12272.67,25.2,[]
c88b162c-2a3e-4c05-879b-ff513db624d6,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-018,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,76.5,4.59,2955.5,0.999,17035.55,24.4,[]
e81da38c-a6d7-402e-bb66-be31e6bb465b,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-019,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,77.5,4.21,2937.4,0.999,8763.69,23.8,[]
e53e8c83-574a-42df-9352-2ca5d165a1fa,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-020,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,75.4,3.68,2992.2,0.999,9132.85,24.1,[]
10c9e546-4ae4-4ea4-a6ae-c49ef660238f,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-001,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,68.6,3.83,2953.6,0.999,10268.56,25.0,[]
b8455fdd-fd36-48b0-ab05-2e0e830baac5,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-002,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,75.2,3.89,3088.9,0.999,10090.27,24.6,[]
c13a99c4-4c26-429c-bda2-10cb69e16012,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-003,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,76.7,4.29,2927.0,0.999,17521.08,24.1,[]
e2bdafb4-1559-4d8b-97c8-c79de2baf6f7,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-004,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,71.4,4.58,2910.9,0.999,7556.81,24.2,[]
780c59ea-da7d-4efb-998a-159d9d8d2c4f,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-005,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,71.3,4.41,2905.5,0.999,7964.56,24.0,[]
be41923c-ed8c-4fe6-974f-6335cc46bcfd,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-006,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,71.0,3.66,2931.1,0.999,4130.61,23.9,[]
2fb01a7f-63cf-4f21-87d3-8881035ebcb8,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-007,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,69.9,3.82,2907.1,0.999,14804.68,24.6,[]
0cb015ed-aa37-45c3-8bf6-e4341342b04e,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-008,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,75.6,4.03,3127.9,0.999,9865.25,24.8,[]
e2cb467e-27ce-4d2b-a9f2-d1da1299a24b,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-009,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,70.6,4.09,3088.3,0.999,21513.63,24.7,[]
a113b50a-ce5c-42af-9ea3-9fb89eefb4b8,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-010,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,75.3,4.45,3015.4,0.999,9015.58,24.6,[]
5070d1c0-ef2a-44ae-9b54-74976cb5d521,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-011,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,70.7,4.07,3148.8,0.999,12762.03,24.9,[]
ee360d64-0f42-4493-b294-fc649fcba46a,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-012,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,77.2,4.19,3136.8,0.999,5623.28,24.6,[]
51faa531-c8ea-4185-86cf-6e185a4e22dc,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-013,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,76.0,3.77,3143.8,0.999,19491.07,24.4,[]
