message_id,schema_version,tenant_id,site_id,message_type,asset_id,asset_type,timestamp,sequence_no,safety.event_type,safety.severity,safety.alert_flag,safety.geofence_violation,safety.speeding_flag,safety.harsh_braking_flag,safety.fatigue_risk_flag
ce889bf2-a7ae-45a2-852b-394230444503,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-018,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
66542f55-f6a1-477a-af80-f093236db2b5,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-019,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
cf59d4b3-56a0-4cf2-be86-5bcaf235b1e1,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-020,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
482ebd0b-a283-488e-9f47-0bf0f7dc45ae,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-001,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
a0ab607c-d977-4c7b-b698-3d68d77d2b3c,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-002,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
d150fee6-e2c6-4833-a718-a4b6e4f37b72,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-003,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
93100b54-cd48-4ba9-8ff7-91fa70052df5,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-004,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
ded84b62-227d-4b9a-b9db-5453881d8579,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-005,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
d755e964-4bfc-4d9b-920f-65c087858f18,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-001,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
edacfde7-b835-4070-9c21-7e8d28b281c2,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-002,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
ff732bd8-92d4-4132-87cb-5e9bca15f182,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-003,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
8ab9df5f-c0ef-4430-a1ec-3cc62b30565d,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-004,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
0b26767b-4cfa-4d06-ac80-fad98dc181ba,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-005,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
f160829d-bb4c-439f-bc20-8ede7f5736b2,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-001,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
b99b4880-7efa-43d9-8f14-87c5ac585cd0,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-002,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
85f1894f-f0c7-4391-bafc-03b18341551e,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-003,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
8f86d631-1b82-4808-966f-48cf13786d1f,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-004,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
662c554b-598d-4c6d-a66f-e71608c66c2d,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-005,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
600f9de5-a7f1-449d-babe-41234a1c77da,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-006,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
c48fac24-ce8e-4b96-8600-c2276355414c,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-007,safety_gateway,2026-09-01T16:14:57.813Z,10,harsh_braking,high,True,False,False,True,False
87fb3fa6-b08d-4bd3-935a-24f68cedf31b,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-008,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
a2505ad0-151a-4faf-998b-918534a3eaa9,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-009,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
62f80ced-d75b-40ca-99d8-2b665239a53a,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-010,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
8f4eb23f-1604-4702-9371-faa35fcba7ad,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-011,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
61c2c8c6-d668-40d7-b759-6fc15f72c8e7,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-012,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
4f540294-e5e6-4c9e-b872-eff4e41e256f,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-013,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
25087035-b522-4487-b02b-fca04a36ec11,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-014,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
135cc6af-917f-479d-9492-4d87d1ec07e5,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-015,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
f63e537a-3b9a-4db2-b9f8-502069b0745f,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-016,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
eae90df6-a448-4846-86ee-a94bd592cd7b,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-017,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
a37087a0-9dfb-46e5-901f-fb43221d19a6,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-018,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
0fc12bc0-66c4-4eb7-a63a-a909f0d57f85,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-019,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
e132595a-84f9-454c-97d4-507ba0cf654a,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-020,safety_gateway,2026-09-01T16:14:57.813Z,10,none,none,False,False,False,False,False
232be08c-6f4f-4839-824e-4876f1e45c64,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-001,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
aab77910-e57f-4a38-a95b-c14eb4b73036,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-002,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
6f2441d8-9221-490e-a77b-fdd0187facc8,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-003,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
605484d9-41e5-4f0e-affc-6d7fdf13f138,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-004,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
52a89349-024b-4152-9afa-cb992169b644,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-005,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
934fcec9-e419-4134-9630-8f367359f3b1,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-001,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
88a6ab48-67d7-4830-841c-025357f1bb27,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-002,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
99872b3b-dd3a-4197-9bb1-156d55f4fa62,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-003,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
74717ae6-46b5-4091-9f5e-cc490cb8affb,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-004,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
0d8831eb-2fef-4300-88ae-f650a87afc81,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-005,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
2b45bfa6-6d3e-4b03-aca1-f3f8430094f8,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-001,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
f9e66eaa-9ee2-4d8b-b239-c0809f4f0baf,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-002,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
72a3dd61-89f7-4301-a5ef-ea4a8dbf9981,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-003,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
b8cfe483-5ba4-47a7-b3b4-6d4e2aff7aed,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-004,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
6ba16ae5-7f9f-4a29-aa73-db3874ce215a,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-005,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
26c649d9-2d57-449c-80ab-8908b658035b,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-006,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
c8ff4e59-6531-4302-80d1-367e475ab385,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-007,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
66d77985-c195-4e54-a342-d73905a1ff85,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-008,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
39cb7a70-4c01-413a-84af-122f9e9e2b86,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-009,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
322eb204-115d-431f-917a-fa963a9dcd8d,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-010,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
1780e68b-f61d-451c-a8ea-3dffee13a0ee,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-011,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
f49c9838-5be9-4f26-a6dd-44070b6b96c6,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-012,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
d504ec10-0612-4cc3-8209-300f92c942f9,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-013,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
549fb1e7-b655-4663-931e-9360771f2543,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-014,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
6876b580-0094-42af-a21b-36613754130d,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-015,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
7c241e9f-7410-409c-b5ab-38fc32f84790,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-016,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
aeacc262-31fd-45fe-b171-c561c5f7cf5f,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-017,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
90a6d915-2288-4c92-8cda-80ce64f3b05d,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-018,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
58e35f58-3cde-40b2-ac4b-6273ebf4316f,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-019,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
4588570b-c12b-42d5-8c34-ceba56b7bfce,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-020,safety_gateway,2026-09-01T16:15:02.813Z,11,none,none,False,False,False,False,False
d4d38dfc-aa53-4a2f-b9a3-a279953cb5af,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-001,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
98fa84b2-c8be-478a-8862-02e27ef74dd3,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-002,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
2970cc76-607e-4f48-93a8-67b5fec85ca5,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-003,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
23a82387-9100-443e-9402-5a42b14ce071,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-004,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
937fa971-de56-4532-808c-31bd598f6e89,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-005,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
740c19ab-ea6c-4c01-b296-7c09cd7142c0,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-001,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
9c9b53f3-c83c-4131-bbc0-39908a25bd32,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-002,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
6abc4eaf-e3c8-4bf7-b739-f696574e9461,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-003,safety_gateway,2026-09-01T16:15:07.813Z,12,overspeed,medium,True,False,True,False,False
77547d08-da6f-4356-9994-6f398532142c,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-004,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
2a9cafd9-697e-4a36-b632-ab11e16220da,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-005,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
0acbd873-7be9-4440-a02e-c74329a98038,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-001,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
c98a13b1-4566-4c9b-9903-64e19c586222,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-002,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
e970f88c-e6d0-49f2-94e3-85c34ce47e84,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-003,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
ee89a930-d4fd-4840-887d-85ef2f5ae0fa,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-004,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
67883c2a-ce2f-4f9f-ac12-7c7b2f3f0979,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-005,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
5d4ee081-bdbd-4ad3-85b0-f8788ce58338,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-006,safety_gateway,2026-09-01T16:15:07.813Z,12,harsh_braking,critical,True,False,False,True,False
1ddbbe7f-2f7c-43eb-91f7-82e29882f4c5,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-007,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
f1c00faa-4c0c-4c34-b65a-06b7d36d63aa,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-008,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
23b7ca8a-4e9a-4c39-9f75-39582c65463d,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-009,safety_gateway,2026-09-01T16:15:07.813Z,12,geofence_violation,medium,True,True,False,False,False
fa5eb4aa-e60c-4bad-bc82-eedf0babb606,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-010,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
b9ed7658-44c7-47be-9311-7683565c89ad,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-011,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
a7672804-52de-4f4a-8825-33f31c8f8b9b,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-012,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
94b9dc16-f489-424a-b261-aeac59850bd8,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-013,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
38149977-638e-4861-96c7-961a28843a93,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-014,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
8f6d7cd3-f4ea-471e-b10e-ef1e8c3cf462,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-015,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
7a8fee70-14cd-480c-87fe-1c212c2ef5ea,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-016,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
be21b3e5-3b16-4193-98ae-0c9da62723ce,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-017,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
3c1f3bc2-7d06-4422-bf54-48fc3ab40a89,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-018,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
a65f7c77-b728-4bde-bd6a-12063acc91e6,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-019,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
5498dff3-1fbb-425e-9063-df54a5744a9f,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-020,safety_gateway,2026-09-01T16:15:07.813Z,12,none,none,False,False,False,False,False
